"","year","nom.id","ind.id","chemistryaward","city","city_2","comments","country","country_2","department","gender","literatureaward","medicineaward","motivation","name","number","peaceaward","peaceaward_2","physicsaward","profession","state","university","university_2","yearbirth","yeardeath","award","n.noms","n.props","tot.noms","tot.props","prop.noms","prop.props","rank.noms","year.range"
"55","1901",3530,"nom",NA,"Brussels",NA,NA,"BELGIUM (BE)",NA,NA,"M",NA,NA,NA,"Jan Jacob  Lodewijk ten Kate","10 - 1",NA,NA,NA,"Painter",NA,NA,NA,"1850","1929",0,1,0,189,141,0.00529100529100529,0,28.5,"1900-1910"
"56","1901",3893,"nom",NA,"Vienna",NA,NA,"AUSTRIA (AT)",NA,NA,"M",NA,NA,"Linker was nominated for his 30 years in the service of the cause of peace and humanitarianism.","Edouard  Linker","11 - 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,189,141,0.00529100529100529,0,28.5,"1900-1910"
"57","1901",3893,"prop",NA,"Pressburg",NA,"Among the documents Vutkovitch sent to the Nobel Committee were two sheets of music written by Linker. One was a peace hymn (""The dawn of peace""), and the other was a royal jubilee march written in commemoration of Emperor Franz Joseph I's silver jubilee.","POLAND (PL)",NA,NA,"M",NA,NA,NA,"A, Vutkovitch","11 - 1",NA,NA,NA,"Professor of Jurisprudence",NA,NA,NA,NA,NA,0,0,1,189,141,0,0.00709219858156028,82.5,"1900-1910"
"58","1901",4212,"nom",NA,"Berlin",NA,NA,"GERMANY (DE)",NA,NA,"M",NA,NA,"Loewenthal was one of the earliest promoters of the necessity to establish a league of European states. He also promited disarmament, reform of international law and the introduction of obligatory arbitration of disputes between states through an international system of ""peace justice"". He was instrumental in the founding of what was later known as the Inter-Parliamentary Union.","Eduard  Loewenthal","12 - 1",NA,NA,NA,"Journalist, editor and editor.",NA,NA,NA,"1836","1917",0,2,0,189,141,0.0105820105820106,0,16,"1900-1910"
"59","1901",4212,"prop",NA,"Berlin",NA,NA,"GERMANY (DE)",NA,NA,NA,NA,NA,NA,"Albert M Traeger","12 - 1",NA,NA,NA,"Member of the German parliament.",NA,NA,NA,NA,NA,0,0,1,189,141,0,0.00709219858156028,82.5,"1900-1910"
"60","1901",4276,"prop",NA,"Berlin",NA,NA,"GERMANY (DE)",NA,NA,"M",NA,NA,NA,"Hernes","12 - 2",NA,NA,NA,"Member of Parliament",NA,NA,NA,NA,NA,0,0,1,189,141,0,0.00709219858156028,82.5,"1900-1910"
"61","1901",4557,"nom",NA,"Washington, DC",NA,NA,"UNITED STATES (US)",NA,NA,"F",NA,NA,"Lockwood attended several international peace conferences. She supported Bajer in his work to found the Permanent International Peace Bureau, and she founded a branch of the Bureau in Washington. She was for a long time associated with the Universal Peace Union in Philadelphia. Promoted arbitration.","Belva Ann  Lockwood","13 - 1",NA,NA,NA,"Lawyer.","DC",NA,NA,"1830","1917",0,1,0,189,141,0.00529100529100529,0,28.5,"1900-1910"
"62","1901",4557,"prop",NA,"Washington, DC",NA,"In 1879 Lockwood became the first woman allowed to practice before the US Supreme Court. In 1884 and 1888 she ran for the US presidency as candidate for the National Equal Rights Party.","UNITED STATES (US)",NA,NA,NA,NA,NA,NA,"Member of the US Senate","13 - 1",NA,NA,NA,"Members of the US Senate","DC",NA,NA,NA,NA,0,0,1,189,141,0,0.00709219858156028,82.5,"1900-1910"
"63","1901",4888,"nom",NA,"St Petersburg",NA,NA,"RUSSIAN FEDERATION (RU)",NA,NA,"M",NA,NA,"Martens advocated international arbitration and he also worked to establish a codification of the laws of war. Martens often acted as mediator in disputes between European states.","Fyodor Fyodorovich (Frédéric)  Martens","14 - 1",NA,NA,NA,"Professor of International Law, diplomat, international arbitrator",NA,"St Petersburg",NA,"1845","1909",0,5,0,189,141,0.0264550264550265,0,11,"1900-1910"
"64","1901",4888,"prop",NA,"Copenhagen",NA,NA,"DENMARK (DK)",NA,NA,"M",NA,NA,NA,"H  Matzen","14 - 1",NA,NA,NA,"Professor of Law",NA,"University of Copenhagen",NA,NA,NA,0,0,1,189,141,0,0.00709219858156028,82.5,"1900-1910"
"65","1901",4948,"prop",NA,"Toulouse",NA,NA,"FRANCE (FR)",NA,NA,"M",NA,NA,NA,"Edgard  Rouard de Card","14 - 2",NA,NA,NA,"Professor of Law",NA,"Toulouse",NA,NA,NA,0,0,1,189,141,0,0.00709219858156028,82.5,"1900-1910"
"66","1901",4972,"prop",NA,"Zagreb",NA,"Passy began working for peace during the Crimean War, but he did not involve himself more actively in peace work until 1867.","CROATIA (HR)",NA,NA,NA,NA,NA,NA,"Professors at the University of Agram (Zagreb)","14 - 3",NA,NA,NA,"Professors of Political Science, History and Philosophy.",NA,"University of Zagreb",NA,NA,NA,0,0,3,189,141,0,0.0212765957446809,82.5,"1900-1910"
"67","1901",5203,"nom",NA,"Geneva",NA,NA,"SWITZERLAND (CH)",NA,NA,"M",NA,NA,"Moynier was one of the founders of the International Committee of the Red Cross, and he was nominated for his efforts to organize its work. He drafted the Geneva Convention. He was also one of the founders of the Institute of International Law.","Gustave  Moynier","15 - 1",NA,NA,NA,"Jurist. Founder of the International Committee of the Red Cross. Promoter of international law.",NA,NA,NA,"1826","1910",0,1,0,189,141,0.00529100529100529,0,28.5,"1900-1910"
"68","1901",5521,"nom",NA,"Crailsheim",NA,NA,"GERMANY (DE)",NA,NA,"M",NA,NA,"Mühlberger was nominated for his extensive thinking on war and peace, and especially for his book on Proudhon (1899), in which he expressed several ideas on how to deal with the issue of war and peace.","Arthur  Mühlberger","16 - 1",NA,NA,NA,"Physician. Author.",NA,NA,NA,"1847","1907",0,1,0,189,141,0.00529100529100529,0,28.5,"1900-1910"
"69","1901",5521,"prop",NA,"Stuttgart",NA,NA,"GERMANY (DE)",NA,NA,"M",NA,NA,NA,"Friedrich  Haussmann","16 - 1",NA,NA,NA,"Member of parliament",NA,NA,NA,NA,NA,0,0,1,189,141,0,0.00709219858156028,82.5,"1900-1910"
"70","1901",5859,"nom",NA,"St Petersburg",NA,NA,"RUSSIAN FEDERATION (RU)",NA,NA,"M",NA,NA,"Nikolai II initiated the First Hague Peace Conference in 1899. The czar's intention was to seek agreements to limit armaments and the financial burden of excessive armament, and to improve the prospects of peaceful settlement of international conflicts and to codify the laws of war.","Czar Nikolai II of Russia","17 - 1",NA,NA,NA,"Czar of Russia",NA,NA,NA,"1868","1918",0,5,0,189,141,0.0264550264550265,0,11,"1900-1910"
"71","1901",6147,"nom",NA,NA,NA,NA,"ITALY (IT)",NA,NA,"M",NA,NA,"Pandolfi was nominated for his efforts to establish local peace associations (Venice and Turin) and the Italian Peace Society, and also for his inter-parliamentary peace work. He acted as mediator between Italy and Romania, and Italy and France, in an attempt to create greater understanding and a sense of brotherhood between these states.","Beniamino  Pandolfi","18 - 1",NA,NA,NA,"Founder and president of the Italian Peace Society",NA,NA,NA,NA,NA,0,1,0,189,141,0.00529100529100529,0,28.5,"1900-1910"
"72","1901",6147,"prop",NA,"Rome",NA,"The name of the nominator is unclear. Inter-Parliamentary Group or Italian Peace Society? In the protocoll Lange gave the executive committee of the Italian Peace Society as nominators, whereas in the report to the Nobel Committee he listed the Italian Inter-Parliamentary Group as nominators. The Italian Peace Society was not entitled to nominate, but some of its members qualified as nominators because they were members of the Italian parliament and the Italian Inter-Parliamentary Group. The nomination is missing from the archive at the Norwegian Nobel Institute. Pandolfi himself asked to borrow the documents concerning him and the secretary of the Norwegian Nobel Committee, Christian Lous Lange, obliged. The papers were probably never returned to the Norwegian Nobel Institute.","ITALY (IT)",NA,NA,NA,NA,NA,NA,"The Italian Inter-Parliamentary Group","18 - 1",NA,NA,NA,"Members of Parliament",NA,NA,NA,NA,NA,0,0,1,189,141,0,0.00709219858156028,82.5,"1900-1910"
"73","1901",6491,"prop",NA,"Paris",NA,"Passy began working for peace during the Crimean War, but he did not involve himself more actively in peace work until 1867.","FRANCE (FR)",NA,NA,NA,NA,NA,NA,"Members of Académie des sciences politiques et morales","19 - 1",NA,NA,NA,"Professors of political science.",NA,NA,NA,NA,NA,0,0,1,189,141,0,0.00709219858156028,82.5,"1900-1910"
"74","1901",6548,"prop",NA,"Paris",NA,"Passy began working for peace during the Crimean War, but he did not involve himself more actively in peace work until 1867.","FRANCE (FR)",NA,NA,NA,NA,NA,NA,"Members of the French parliament (Labiche, Trarieux and others)","19 - 2",NA,NA,NA,"Members of Parliament",NA,NA,NA,NA,NA,0,0,1,189,141,0,0.00709219858156028,82.5,"1900-1910"
"75","1901",6568,"prop",NA,"Copenhagen",NA,"Passy began working for peace during the Crimean War, but he did not involve himself more actively in peace work until 1867.","DENMARK (DK)",NA,NA,"M",NA,NA,"Passy's career as a peace worker began in 1856 with his opposition to the Crimean War. In 1867 he founded the first French peace society (Ligue internationale et permanente de la paix). Passy promoted free trade, pacifism, international law and arbitration. As a member of parliament (1881-1889), Passy also contributed to the founding of the Inter-Parliamentary Union.
Bajer promoted Nordic neutrality and brotherhood. He was one of the initiators and founders of the Permanent International Peace Bureau, and he was the first president of the Peace Bureau. Bajer was also member of the council of the Inter-Parliamentary Union. He organized peace work both in Denmark and internationally, both popular peace movements and parliamentary peace work. Bajer was Scandinavia's most prominent peace advocate.","Fredrik  Bajer","19 - 3",NA,NA,NA,"Member of the Council of the Inter-Parliamentary Union and the Commission of the Peace Bureau.",NA,NA,NA,"1837","1922",0,4,1,189,141,0.0211640211640212,0.00709219858156028,13.5,"1900-1910"
"76","1901",6582,"prop",NA,"Wiesbaden",NA,"Passy began working for peace during the Crimean War, but he did not involve himself more actively in peace work until 1867.","GERMANY (DE)",NA,NA,"M",NA,NA,NA,"A Count von Bothmer","19 - 5",NA,NA,NA,"Member of the Commission of the Permanent International Peace Bureau",NA,NA,NA,NA,NA,0,0,1,189,141,0,0.00709219858156028,82.5,"1900-1910"
"77","1901",6590,"prop",NA,"Brussels",NA,"Passy began working for peace during the Crimean War, but he did not involve himself more actively in peace work until 1867.","BELGIUM (BE)",NA,NA,"M",NA,NA,NA,"Henri Marie  La Fontaine","19 - 7",NA,NA,NA,"Member of the Commission of the Permanent International Peace Bureau",NA,"Free University of Brussels",NA,"1854","1943",0,0,1,189,141,0,0.00709219858156028,82.5,"1900-1910"
"78","1901",6594,"prop",NA,"Lisbon",NA,"Lima nominated Passy on behalf of Liga Portugueza de Paz. 

Passy began working for peace during the Crimean War, but he did not involve himself more actively in peace work until 1867.","PORTUGAL (PT)",NA,NA,"M",NA,NA,NA,"Sebastião  Magalhães Lima","19 - 8",NA,NA,NA,"Member of the Commission of the Permanent International Peace Bureau.",NA,NA,NA,"1851","1928",0,0,1,189,141,0,0.00709219858156028,82.5,"1900-1910"
"79","1901",6598,"prop",NA,"Paris",NA,"Moch wanted the peace prize to be divided between Passy and the Permanent International Peace Bureau. He also suggested that the Peace Bureau was given half the peace prize in 1902 as well.","FRANCE (FR)",NA,NA,"M",NA,NA,NA,"Gaston  Moch","19 - 9",NA,NA,NA,"Member of the Commission of the Permanent International Peace Bureau",NA,NA,NA,"1859","1935",0,0,2,189,141,0,0.0141843971631206,82.5,"1900-1910"
"80","1901",6602,"prop",NA,"Pforzheim",NA,"Passy began working for peace during the Crimean War, but he did not involve himself more actively in peace work until 1867.","GERMANY (DE)",NA,NA,"M",NA,NA,"Richter was chairman of the German Peace Association. One of the central figures of the early German peace movement. He attended international peace conferences and presided over the peace conference in Hamburg in 1897.","Adolf  Richter","19 - 11",NA,NA,NA,"Professor. Member of the Commission of the Permanent International Peace Bureau.",NA,NA,NA,"1839","1914",0,1,1,189,141,0.00529100529100529,0.00709219858156028,28.5,"1900-1910"
"81","1901",6604,"prop",NA,"Vienna",NA,"Suttner also mentioned other possible candidates without specifically naming them as nominees for 1901. She wanted Passy, the oldest and most revered of the peace workers,  to receive the first peace prize, and she also recommended a division of the prize in order to honor as many as the worthy candidates as possible. In addition she wrote a lengthy letter about how she interpreted the notions in Alfred Nobel's will. She had been a friend of Nobel, and she wished to share her thoughts on the peace prize with the Norwegian Nobel Committee. Among others, she opposed the idea of giving the prize to an organization.","AUSTRIA (AT)",NA,NA,"F",NA,NA,"Martens advocated international arbitration and he also worked to create a codification of the laws of war. Martens often acted as mediator in disputes between European states. Passy's career as a peace worker began in 1856 with his opposition to the Crimean War. In 1867 he founded the first French peace society (Ligue internationale et permanente de la paix). Passy promoted free trade, pacifism, international law and arbitration. As a member of parliament (1881-1889), Passy also contributed to the founding of the Inter-Parliamentary Union. Suttner was the author of the novel ""Die Waffen nieder"" (Lay Down Your Arms), the most important antiwar novel of the period. She was the founder and president of the Austrian Peace Society (1891), and she contributed to the foundation of the Permanent International Peace Bureau (1891). Suttner was nominated for her contribution to the international peace movement.","Baroness Bertha Sophie F von Suttner","19 - 12",NA,NA,NA,"Author. Member of the Commission of the Permanent International Peace Bureau.",NA,NA,NA,"1843","1914",0,14,1,189,141,0.0740740740740741,0.00709219858156028,4,"1900-1910"
"82","1901",6610,"prop",NA,"Paris",NA,"Passy began working for peace during the Crimean War, but he did not involve himself more actively in peace work until 1867.","FRANCE (FR)",NA,NA,"M",NA,NA,NA,"Jules  Clère","19 - 15",NA,NA,NA,"Professor of Law. Member of the International Institute of Law.",NA,NA,NA,NA,NA,0,0,1,189,141,0,0.00709219858156028,82.5,"1900-1910"
"83","1901",6614,"prop",NA,"Stockholm",NA,"Passy began working for peace during the Crimean War, but he did not involve himself more actively in peace work until 1867.","SWEDEN (SE)",NA,NA,"M",NA,NA,NA,"Adolf  Hedin","19 - 17",NA,NA,NA,"Member of the Swedish parliament.",NA,NA,NA,NA,NA,0,0,1,189,141,0,0.00709219858156028,82.5,"1900-1910"
"84","1901",6615,"prop",NA,"Paris",NA,"Passy began working for peace during the Crimean War, but he did not involve himself more actively in peace work until 1867.","FRANCE (FR)",NA,NA,"M",NA,NA,NA,"A  Lainez","19 - 18",NA,NA,NA,"Professor of International Law. Member of the Institute of International Law.",NA,NA,NA,NA,NA,0,0,1,189,141,0,0.00709219858156028,82.5,"1900-1910"
"85","1901",6617,"prop",NA,NA,NA,"Passy began working for peace during the Crimean War, but he did not involve himself more actively in peace work until 1867.",NA,NA,NA,"M",NA,NA,NA,"Jacques  Novikow","19 - 20",NA,NA,NA,"Member of the Permanent International Peace Bureau.",NA,NA,NA,NA,NA,0,0,1,189,141,0,0.00709219858156028,82.5,"1900-1910"
"86","1901",6618,"prop",NA,"Bern",NA,"Passy began working for peace during the Crimean War, but he did not involve himself more actively in peace work until 1867.","SWITZERLAND (CH)",NA,NA,"M",NA,NA,NA,"Michel M Kebedgy","19 - 21",NA,NA,NA,"Professor of International Law.",NA,NA,NA,NA,NA,0,0,1,189,141,0,0.00709219858156028,82.5,"1900-1910"
